id,emotion,original_pred,ko_pred,changed,layer,act_type,knockout_type
B-terror-d1-v1,terror,fear,fear,false,9,a,random
B-terror-d1-v2,terror,fear,fear,false,9,a,random
B-terror-d1-v3,terror,fear,fear,false,9,a,random
B-terror-d1-v4,terror,fear,fear,false,9,a,random
B-terror-d2-v1,terror,fear,fear,false,9,a,random
B-terror-d2-v2,terror,fear,fear,false,9,a,random
B-terror-d2-v3,terror,fear,fear,false,9,a,random
B-terror-d2-v4,terror,fear,fear,false,9,a,random
B-terror-d3-v1,terror,fear,fear,false,9,a,random
B-terror-d3-v2,terror,fear,fear,false,9,a,random
B-terror-d3-v3,terror,fear,fear,false,9,a,random
B-terror-d3-v4,terror,fear,fear,false,9,a,random
B-vigilance-d1-v1,vigilance,fear,fear,false,9,a,random
B-vigilance-d1-v2,vigilance,fear,fear,false,9,a,random
B-vigilance-d1-v3,vigilance,fear,fear,false,9,a,random
B-vigilance-d1-v4,vigilance,fear,fear,false,9,a,random
B-vigilance-d2-v1,vigilance,anxiety,anxiety,false,9,a,random
B-vigilance-d2-v2,vigilance,anxiety,anxiety,false,9,a,random
B-vigilance-d2-v3,vigilance,excitement,excitement,false,9,a,random
B-vigilance-d2-v4,vigilance,concentration,concentration,false,9,a,random
B-vigilance-d3-v1,vigilance,anticipation,anticipation,false,9,a,random
B-vigilance-d3-v2,vigilance,fear,fear,false,9,a,random
B-vigilance-d3-v3,vigilance,fear,fear,false,9,a,random
B-vigilance-d3-v4,vigilance,fear,fear,false,9,a,random
B-admiration-d1-v1,admiration,admiration,admiration,false,10,a,random
B-admiration-d1-v2,admiration,pride,pride,false,10,a,random
B-admiration-d1-v3,admiration,respect,respect,false,10,a,random
B-admiration-d1-v4,admiration,admiration,admiration,false,10,a,random
B-admiration-d2-v1,admiration,anger,anger,false,10,a,random
B-admiration-d2-v2,admiration,sadness,sadness,false,10,a,random
B-admiration-d2-v3,admiration,guilt,guilt,false,10,a,random
B-admiration-d2-v4,admiration,pride,pride,false,10,a,random
B-admiration-d3-v1,admiration,pride,pride,false,10,a,random
B-admiration-d3-v2,admiration,determination,determination,false,10,a,random
B-admiration-d3-v3,admiration,determination,determination,false,10,a,random
B-admiration-d3-v4,admiration,compassion,compassion,false,10,a,random
B-amazement-d1-v1,amazement,fear,fear,false,10,a,random
B-amazement-d1-v2,amazement,fear,fear,false,10,a,random
B-amazement-d1-v3,amazement,fear,fear,false,10,a,random
B-amazement-d1-v4,amazement,fear,fear,false,10,a,random
B-amazement-d2-v1,amazement,fear,fear,false,10,a,random
B-amazement-d2-v2,amazement,awe,awe,false,10,a,random
B-amazement-d2-v3,amazement,relief,relief,false,10,a,random
B-amazement-d2-v4,amazement,relief,relief,false,10,a,random
B-amazement-d3-v1,amazement,pride,pride,false,10,a,random
B-amazement-d3-v2,amazement,excitement,excitement,false,10,a,random
B-amazement-d3-v3,amazement,relief,relief,false,10,a,random
B-amazement-d3-v4,amazement,surprise,surprise,false,10,a,random
B-ecstasy-d1-v1,ecstasy,joy,joy,false,10,a,random
B-ecstasy-d1-v2,ecstasy,fear,fear,false,10,a,random
B-ecstasy-d1-v3,ecstasy,pride,pride,false,10,a,random
B-ecstasy-d1-v4,ecstasy,pride,pride,false,10,a,random
B-ecstasy-d2-v1,ecstasy,happiness,joy,true,10,a,random
B-ecstasy-d2-v2,ecstasy,happiness,happiness,false,10,a,random
B-ecstasy-d2-v3,ecstasy,sadness,sadness,false,10,a,random
B-ecstasy-d2-v4,ecstasy,happiness,happiness,false,10,a,random
B-ecstasy-d3-v1,ecstasy,joy,joy,false,10,a,random
B-ecstasy-d3-v2,ecstasy,wonder,wonder,false,10,a,random
B-ecstasy-d3-v3,ecstasy,excitement,excitement,false,10,a,random
B-ecstasy-d3-v4,ecstasy,excitement,excitement,false,10,a,random
B-grief-d1-v1,grief,sadness,sadness,false,10,a,random
B-grief-d1-v2,grief,sadness,sadness,false,10,a,random
B-grief-d1-v3,grief,sadness,sadness,false,10,a,random
B-grief-d1-v4,grief,sadness,sadness,false,10,a,random
B-grief-d2-v1,grief,sadness,sadness,false,10,a,random
B-grief-d2-v2,grief,sadness,sadness,false,10,a,random
B-grief-d2-v3,grief,sadness,sadness,false,10,a,random
B-grief-d2-v4,grief,sadness,sadness,false,10,a,random
B-grief-d3-v1,grief,anger,anger,false,10,a,random
B-grief-d3-v2,grief,sadness,sadness,false,10,a,random
B-grief-d3-v3,grief,sadness,sadness,false,10,a,random
B-grief-d3-v4,grief,sadness,sadness,false,10,a,random
B-loathing-d1-v1,loathing,anger,anger,false,10,a,random
B-loathing-d1-v2,loathing,anger,anger,false,10,a,random
B-loathing-d1-v3,loathing,anger,anger,false,10,a,random
B-loathing-d1-v4,loathing,anger,anger,false,10,a,random
B-loathing-d2-v1,loathing,fear,disgust,true,10,a,random
B-loathing-d2-v2,loathing,disgust,disgust,false,10,a,random
B-loathing-d2-v3,loathing,fear,fear,false,10,a,random
B-loathing-d2-v4,loathing,disgust,disgust,false,10,a,random
B-loathing-d3-v1,loathing,anger,anger,false,10,a,random
B-loathing-d3-v2,loathing,anger,anger,false,10,a,random
B-loathing-d3-v3,loathing,anger,anger,false,10,a,random
B-loathing-d3-v4,loathing,anger,anger,false,10,a,random
B-rage-d1-v1,rage,anger,anger,false,10,a,random
B-rage-d1-v2,rage,anger,anger,false,10,a,random
B-rage-d1-v3,rage,anger,anger,false,10,a,random
B-rage-d1-v4,rage,anger,anger,false,10,a,random
B-rage-d2-v1,rage,anger,anger,false,10,a,random
B-rage-d2-v2,rage,anger,anger,false,10,a,random
B-rage-d2-v3,rage,anger,anger,false,10,a,random
B-rage-d2-v4,rage,anger,anger,false,10,a,random
B-rage-d3-v1,rage,anger,anger,false,10,a,random
B-rage-d3-v2,rage,fear,fear,false,10,a,random
B-rage-d3-v3,rage,anger,anger,false,10,a,random
B-rage-d3-v4,rage,fear,fear,false,10,a,random
B-terror-d1-v1,terror,fear,fear,false,10,a,random
B-terror-d1-v2,terror,fear,fear,false,10,a,random
B-terror-d1-v3,terror,fear,fear,false,10,a,random
B-terror-d1-v4,terror,fear,fear,false,10,a,random
B-terror-d2-v1,terror,fear,fear,false,10,a,random
B-terror-d2-v2,terror,fear,fear,false,10,a,random
B-terror-d2-v3,terror,fear,fear,false,10,a,random
B-terror-d2-v4,terror,fear,fear,false,10,a,random
B-terror-d3-v1,terror,fear,fear,false,10,a,random
B-terror-d3-v2,terror,fear,fear,false,10,a,random
B-terror-d3-v3,terror,fear,fear,false,10,a,random
B-terror-d3-v4,terror,fear,fear,false,10,a,random
B-vigilance-d1-v1,vigilance,fear,fear,false,10,a,random
B-vigilance-d1-v2,vigilance,fear,fear,false,10,a,random
B-vigilance-d1-v3,vigilance,fear,anxiety,true,10,a,random
B-vigilance-d1-v4,vigilance,fear,fear,false,10,a,random
B-vigilance-d2-v1,vigilance,anxiety,anxiety,false,10,a,random
B-vigilance-d2-v2,vigilance,anxiety,anxiety,false,10,a,random
B-vigilance-d2-v3,vigilance,excitement,excitement,false,10,a,random
B-vigilance-d2-v4,vigilance,concentration,concentration,false,10,a,random
B-vigilance-d3-v1,vigilance,anticipation,anticipation,false,10,a,random
B-vigilance-d3-v2,vigilance,fear,fear,false,10,a,random
B-vigilance-d3-v3,vigilance,fear,fear,false,10,a,random
B-vigilance-d3-v4,vigilance,fear,fear,false,10,a,random
B-admiration-d1-v1,admiration,admiration,admiration,false,11,a,random
B-admiration-d1-v2,admiration,pride,pride,false,11,a,random
B-admiration-d1-v3,admiration,respect,respect,false,11,a,random
B-admiration-d1-v4,admiration,admiration,admiration,false,11,a,random
B-admiration-d2-v1,admiration,anger,anger,false,11,a,random
B-admiration-d2-v2,admiration,sadness,sadness,false,11,a,random
B-admiration-d2-v3,admiration,guilt,guilt,false,11,a,random
B-admiration-d2-v4,admiration,pride,pride,false,11,a,random
B-admiration-d3-v1,admiration,pride,pride,false,11,a,random
B-admiration-d3-v2,admiration,determination,determination,false,11,a,random
B-admiration-d3-v3,admiration,determination,determination,false,11,a,random
B-admiration-d3-v4,admiration,compassion,compassion,false,11,a,random
B-amazement-d1-v1,amazement,fear,fear,false,11,a,random
B-amazement-d1-v2,amazement,fear,fear,false,11,a,random
B-amazement-d1-v3,amazement,fear,fear,false,11,a,random
B-amazement-d1-v4,amazement,fear,fear,false,11,a,random
B-amazement-d2-v1,amazement,fear,fear,false,11,a,random
B-amazement-d2-v2,amazement,awe,awe,false,11,a,random
B-amazement-d2-v3,amazement,relief,relief,false,11,a,random
B-amazement-d2-v4,amazement,relief,relief,false,11,a,random
B-amazement-d3-v1,amazement,pride,pride,false,11,a,random
B-amazement-d3-v2,amazement,excitement,excitement,false,11,a,random
B-amazement-d3-v3,amazement,relief,relief,false,11,a,random
B-amazement-d3-v4,amazement,surprise,surprise,false,11,a,random
B-ecstasy-d1-v1,ecstasy,joy,joy,false,11,a,random
B-ecstasy-d1-v2,ecstasy,fear,fear,false,11,a,random
B-ecstasy-d1-v3,ecstasy,pride,joy,true,11,a,random
B-ecstasy-d1-v4,ecstasy,pride,pride,false,11,a,random
B-ecstasy-d2-v1,ecstasy,happiness,happiness,false,11,a,random
B-ecstasy-d2-v2,ecstasy,happiness,happiness,false,11,a,random
B-ecstasy-d2-v3,ecstasy,sadness,sadness,false,11,a,random
B-ecstasy-d2-v4,ecstasy,happiness,happiness,false,11,a,random
B-ecstasy-d3-v1,ecstasy,joy,joy,false,11,a,random
B-ecstasy-d3-v2,ecstasy,wonder,awe,true,11,a,random
B-ecstasy-d3-v3,ecstasy,excitement,excitement,false,11,a,random
B-ecstasy-d3-v4,ecstasy,excitement,excitement,false,11,a,random
B-grief-d1-v1,grief,sadness,sadness,false,11,a,random
B-grief-d1-v2,grief,sadness,sadness,false,11,a,random
B-grief-d1-v3,grief,sadness,sadness,false,11,a,random
B-grief-d1-v4,grief,sadness,sadness,false,11,a,random
B-grief-d2-v1,grief,sadness,sadness,false,11,a,random
B-grief-d2-v2,grief,sadness,sadness,false,11,a,random
B-grief-d2-v3,grief,sadness,sadness,false,11,a,random
B-grief-d2-v4,grief,sadness,sadness,false,11,a,random
B-grief-d3-v1,grief,anger,anger,false,11,a,random
B-grief-d3-v2,grief,sadness,sadness,false,11,a,random
B-grief-d3-v3,grief,sadness,sadness,false,11,a,random
B-grief-d3-v4,grief,sadness,sadness,false,11,a,random
B-loathing-d1-v1,loathing,anger,anger,false,11,a,random
B-loathing-d1-v2,loathing,anger,anger,false,11,a,random
B-loathing-d1-v3,loathing,anger,anger,false,11,a,random
B-loathing-d1-v4,loathing,anger,anger,false,11,a,random
B-loathing-d2-v1,loathing,fear,fear,false,11,a,random
B-loathing-d2-v2,loathing,disgust,disgust,false,11,a,random
B-loathing-d2-v3,loathing,fear,fear,false,11,a,random
B-loathing-d2-v4,loathing,disgust,disgust,false,11,a,random
B-loathing-d3-v1,loathing,anger,anger,false,11,a,random
B-loathing-d3-v2,loathing,anger,anger,false,11,a,random
B-loathing-d3-v3,loathing,anger,anger,false,11,a,random
B-loathing-d3-v4,loathing,anger,anger,false,11,a,random
B-rage-d1-v1,rage,anger,anger,false,11,a,random
B-rage-d1-v2,rage,anger,anger,false,11,a,random
B-rage-d1-v3,rage,anger,anger,false,11,a,random
B-rage-d1-v4,rage,anger,anger,false,11,a,random
B-rage-d2-v1,rage,anger,anger,false,11,a,random
B-rage-d2-v2,rage,anger,anger,false,11,a,random
B-rage-d2-v3,rage,anger,anger,false,11,a,random
B-rage-d2-v4,rage,anger,anger,false,11,a,random
B-rage-d3-v1,rage,anger,anger,false,11,a,random
B-rage-d3-v2,rage,fear,fear,false,11,a,random
B-rage-d3-v3,rage,anger,anger,false,11,a,random
B-rage-d3-v4,rage,fear,fear,false,11,a,random
B-terror-d1-v1,terror,fear,fear,false,11,a,random
B-terror-d1-v2,terror,fear,fear,false,11,a,random
B-terror-d1-v3,terror,fear,fear,false,11,a,random
B-terror-d1-v4,terror,fear,fear,false,11,a,random
B-terror-d2-v1,terror,fear,fear,false,11,a,random
B-terror-d2-v2,terror,fear,fear,false,11,a,random
B-terror-d2-v3,terror,fear,fear,false,11,a,random
B-terror-d2-v4,terror,fear,fear,false,11,a,random
B-terror-d3-v1,terror,fear,fear,false,11,a,random
B-terror-d3-v2,terror,fear,fear,false,11,a,random
B-terror-d3-v3,terror,fear,fear,false,11,a,random
B-terror-d3-v4,terror,fear,fear,false,11,a,random
B-vigilance-d1-v1,vigilance,fear,fear,false,11,a,random
B-vigilance-d1-v2,vigilance,fear,fear,false,11,a,random
B-vigilance-d1-v3,vigilance,fear,fear,false,11,a,random
B-vigilance-d1-v4,vigilance,fear,fear,false,11,a,random
B-vigilance-d2-v1,vigilance,anxiety,anxiety,false,11,a,random
B-vigilance-d2-v2,vigilance,anxiety,fear,true,11,a,random
B-vigilance-d2-v3,vigilance,excitement,excitement,false,11,a,random
B-vigilance-d2-v4,vigilance,concentration,concentration,false,11,a,random
B-vigilance-d3-v1,vigilance,anticipation,anticipation,false,11,a,random
B-vigilance-d3-v2,vigilance,fear,fear,false,11,a,random
B-vigilance-d3-v3,vigilance,fear,fear,false,11,a,random
B-vigilance-d3-v4,vigilance,fear,fear,false,11,a,random
B-admiration-d1-v1,admiration,admiration,admiration,false,12,a,random
B-admiration-d1-v2,admiration,pride,pride,false,12,a,random
B-admiration-d1-v3,admiration,respect,respect,false,12,a,random
B-admiration-d1-v4,admiration,admiration,admiration,false,12,a,random
B-admiration-d2-v1,admiration,anger,anger,false,12,a,random
B-admiration-d2-v2,admiration,sadness,sadness,false,12,a,random
B-admiration-d2-v3,admiration,guilt,guilt,false,12,a,random
B-admiration-d2-v4,admiration,pride,pride,false,12,a,random
B-admiration-d3-v1,admiration,pride,pride,false,12,a,random
B-admiration-d3-v2,admiration,determination,determination,false,12,a,random
B-admiration-d3-v3,admiration,determination,determination,false,12,a,random
B-admiration-d3-v4,admiration,compassion,compassion,false,12,a,random
B-amazement-d1-v1,amazement,fear,fear,false,12,a,random
B-amazement-d1-v2,amazement,fear,fear,false,12,a,random
B-amazement-d1-v3,amazement,fear,fear,false,12,a,random
B-amazement-d1-v4,amazement,fear,fear,false,12,a,random
B-amazement-d2-v1,amazement,fear,fear,false,12,a,random
B-amazement-d2-v2,amazement,awe,admiration,true,12,a,random
B-amazement-d2-v3,amazement,relief,relief,false,12,a,random
B-amazement-d2-v4,amazement,relief,relief,false,12,a,random
B-amazement-d3-v1,amazement,pride,pride,false,12,a,random
B-amazement-d3-v2,amazement,excitement,excitement,false,12,a,random
B-amazement-d3-v3,amazement,relief,relief,false,12,a,random
B-amazement-d3-v4,amazement,surprise,surprise,false,12,a,random
B-ecstasy-d1-v1,ecstasy,joy,joy,false,12,a,random
B-ecstasy-d1-v2,ecstasy,fear,fear,false,12,a,random
B-ecstasy-d1-v3,ecstasy,pride,pride,false,12,a,random
B-ecstasy-d1-v4,ecstasy,pride,pride,false,12,a,random
B-ecstasy-d2-v1,ecstasy,happiness,happiness,false,12,a,random
B-ecstasy-d2-v2,ecstasy,happiness,happiness,false,12,a,random
B-ecstasy-d2-v3,ecstasy,sadness,sadness,false,12,a,random
B-ecstasy-d2-v4,ecstasy,happiness,happiness,false,12,a,random
B-ecstasy-d3-v1,ecstasy,joy,joy,false,12,a,random
B-ecstasy-d3-v2,ecstasy,wonder,wonder,false,12,a,random
B-ecstasy-d3-v3,ecstasy,excitement,excitement,false,12,a,random
B-ecstasy-d3-v4,ecstasy,excitement,excitement,false,12,a,random
B-grief-d1-v1,grief,sadness,sadness,false,12,a,random
B-grief-d1-v2,grief,sadness,sadness,false,12,a,random
B-grief-d1-v3,grief,sadness,sadness,false,12,a,random
B-grief-d1-v4,grief,sadness,sadness,false,12,a,random
B-grief-d2-v1,grief,sadness,sadness,false,12,a,random
B-grief-d2-v2,grief,sadness,sadness,false,12,a,random
B-grief-d2-v3,grief,sadness,sadness,false,12,a,random
B-grief-d2-v4,grief,sadness,sadness,false,12,a,random
B-grief-d3-v1,grief,anger,anger,false,12,a,random
B-grief-d3-v2,grief,sadness,sadness,false,12,a,random
B-grief-d3-v3,grief,sadness,sadness,false,12,a,random
B-grief-d3-v4,grief,sadness,sadness,false,12,a,random
B-loathing-d1-v1,loathing,anger,anger,false,12,a,random
B-loathing-d1-v2,loathing,anger,anger,false,12,a,random
B-loathing-d1-v3,loathing,anger,anger,false,12,a,random
B-loathing-d1-v4,loathing,anger,anger,false,12,a,random
B-loathing-d2-v1,loathing,fear,fear,false,12,a,random
B-loathing-d2-v2,loathing,disgust,disgust,false,12,a,random
B-loathing-d2-v3,loathing,fear,fear,false,12,a,random
B-loathing-d2-v4,loathing,disgust,disgust,false,12,a,random
B-loathing-d3-v1,loathing,anger,anger,false,12,a,random
B-loathing-d3-v2,loathing,anger,anger,false,12,a,random
B-loathing-d3-v3,loathing,anger,anger,false,12,a,random
B-loathing-d3-v4,loathing,anger,anger,false,12,a,random
B-rage-d1-v1,rage,anger,anger,false,12,a,random
B-rage-d1-v2,rage,anger,anger,false,12,a,random
B-rage-d1-v3,rage,anger,anger,false,12,a,random
B-rage-d1-v4,rage,anger,anger,false,12,a,random
B-rage-d2-v1,rage,anger,anger,false,12,a,random
B-rage-d2-v2,rage,anger,anger,false,12,a,random
B-rage-d2-v3,rage,anger,anger,false,12,a,random
B-rage-d2-v4,rage,anger,anger,false,12,a,random
B-rage-d3-v1,rage,anger,anger,false,12,a,random
B-rage-d3-v2,rage,fear,fear,false,12,a,random
B-rage-d3-v3,rage,anger,anger,false,12,a,random
B-rage-d3-v4,rage,fear,fear,false,12,a,random
B-terror-d1-v1,terror,fear,fear,false,12,a,random
B-terror-d1-v2,terror,fear,fear,false,12,a,random
B-terror-d1-v3,terror,fear,fear,false,12,a,random
B-terror-d1-v4,terror,fear,fear,false,12,a,random
B-terror-d2-v1,terror,fear,fear,false,12,a,random
B-terror-d2-v2,terror,fear,fear,false,12,a,random
B-terror-d2-v3,terror,fear,fear,false,12,a,random
B-terror-d2-v4,terror,fear,fear,false,12,a,random
B-terror-d3-v1,terror,fear,fear,false,12,a,random
B-terror-d3-v2,terror,fear,fear,false,12,a,random
B-terror-d3-v3,terror,fear,fear,false,12,a,random
B-terror-d3-v4,terror,fear,fear,false,12,a,random
B-vigilance-d1-v1,vigilance,fear,fear,false,12,a,random
B-vigilance-d1-v2,vigilance,fear,fear,false,12,a,random
B-vigilance-d1-v3,vigilance,fear,anxiety,true,12,a,random
B-vigilance-d1-v4,vigilance,fear,fear,false,12,a,random
B-vigilance-d2-v1,vigilance,anxiety,anxiety,false,12,a,random
B-vigilance-d2-v2,vigilance,anxiety,anxiety,false,12,a,random
B-vigilance-d2-v3,vigilance,excitement,excitement,false,12,a,random
B-vigilance-d2-v4,vigilance,concentration,concentration,false,12,a,random
B-vigilance-d3-v1,vigilance,anticipation,anticipation,false,12,a,random
B-vigilance-d3-v2,vigilance,fear,fear,false,12,a,random
B-vigilance-d3-v3,vigilance,fear,fear,false,12,a,random
B-vigilance-d3-v4,vigilance,fear,fear,false,12,a,random
B-admiration-d1-v1,admiration,admiration,frustration,true,13,a,random
B-admiration-d1-v2,admiration,pride,pride,false,13,a,random
B-admiration-d1-v3,admiration,respect,admiration,true,13,a,random
B-admiration-d1-v4,admiration,admiration,awe,true,13,a,random
B-admiration-d2-v1,admiration,anger,anger,false,13,a,random
B-admiration-d2-v2,admiration,sadness,sadness,false,13,a,random
B-admiration-d2-v3,admiration,guilt,guilt,false,13,a,random
B-admiration-d2-v4,admiration,pride,pride,false,13,a,random
B-admiration-d3-v1,admiration,pride,pride,false,13,a,random
B-admiration-d3-v2,admiration,determination,determination,false,13,a,random
B-admiration-d3-v3,admiration,determination,determination,false,13,a,random
B-admiration-d3-v4,admiration,compassion,sadness,true,13,a,random
B-amazement-d1-v1,amazement,fear,fear,false,13,a,random
B-amazement-d1-v2,amazement,fear,fear,false,13,a,random
B-amazement-d1-v3,amazement,fear,fear,false,13,a,random
B-amazement-d1-v4,amazement,fear,fear,false,13,a,random
B-amazement-d2-v1,amazement,fear,fear,false,13,a,random
B-amazement-d2-v2,amazement,awe,admiration,true,13,a,random
B-amazement-d2-v3,amazement,relief,relief,false,13,a,random
B-amazement-d2-v4,amazement,relief,relief,false,13,a,random
B-amazement-d3-v1,amazement,pride,pride,false,13,a,random
B-amazement-d3-v2,amazement,excitement,excitement,false,13,a,random
B-amazement-d3-v3,amazement,relief,relief,false,13,a,random
B-amazement-d3-v4,amazement,surprise,surprise,false,13,a,random
B-ecstasy-d1-v1,ecstasy,joy,joy,false,13,a,random
B-ecstasy-d1-v2,ecstasy,fear,fear,false,13,a,random
B-ecstasy-d1-v3,ecstasy,pride,pride,false,13,a,random
B-ecstasy-d1-v4,ecstasy,pride,pride,false,13,a,random
B-ecstasy-d2-v1,ecstasy,happiness,joy,true,13,a,random
B-ecstasy-d2-v2,ecstasy,happiness,happiness,false,13,a,random
B-ecstasy-d2-v3,ecstasy,sadness,sadness,false,13,a,random
B-ecstasy-d2-v4,ecstasy,happiness,happiness,false,13,a,random
B-ecstasy-d3-v1,ecstasy,joy,joy,false,13,a,random
B-ecstasy-d3-v2,ecstasy,wonder,wonder,false,13,a,random
B-ecstasy-d3-v3,ecstasy,excitement,excitement,false,13,a,random
B-ecstasy-d3-v4,ecstasy,excitement,excitement,false,13,a,random
B-grief-d1-v1,grief,sadness,sadness,false,13,a,random
B-grief-d1-v2,grief,sadness,sadness,false,13,a,random
B-grief-d1-v3,grief,sadness,sadness,false,13,a,random
B-grief-d1-v4,grief,sadness,sadness,false,13,a,random
B-grief-d2-v1,grief,sadness,sadness,false,13,a,random
B-grief-d2-v2,grief,sadness,sadness,false,13,a,random
B-grief-d2-v3,grief,sadness,sadness,false,13,a,random
B-grief-d2-v4,grief,sadness,sadness,false,13,a,random
B-grief-d3-v1,grief,anger,anger,false,13,a,random
B-grief-d3-v2,grief,sadness,sadness,false,13,a,random
B-grief-d3-v3,grief,sadness,sadness,false,13,a,random
B-grief-d3-v4,grief,sadness,sadness,false,13,a,random
B-loathing-d1-v1,loathing,anger,anger,false,13,a,random
B-loathing-d1-v2,loathing,anger,anger,false,13,a,random
B-loathing-d1-v3,loathing,anger,anger,false,13,a,random
B-loathing-d1-v4,loathing,anger,anger,false,13,a,random
B-loathing-d2-v1,loathing,fear,fear,false,13,a,random
B-loathing-d2-v2,loathing,disgust,disgust,false,13,a,random
B-loathing-d2-v3,loathing,fear,fear,false,13,a,random
B-loathing-d2-v4,loathing,disgust,disgust,false,13,a,random
B-loathing-d3-v1,loathing,anger,anger,false,13,a,random
B-loathing-d3-v2,loathing,anger,anger,false,13,a,random
B-loathing-d3-v3,loathing,anger,anger,false,13,a,random
B-loathing-d3-v4,loathing,anger,anger,false,13,a,random
B-rage-d1-v1,rage,anger,anger,false,13,a,random
B-rage-d1-v2,rage,anger,anger,false,13,a,random
B-rage-d1-v3,rage,anger,anger,false,13,a,random
B-rage-d1-v4,rage,anger,anger,false,13,a,random
B-rage-d2-v1,rage,anger,anger,false,13,a,random
B-rage-d2-v2,rage,anger,anger,false,13,a,random
B-rage-d2-v3,rage,anger,anger,false,13,a,random
B-rage-d2-v4,rage,anger,anger,false,13,a,random
B-rage-d3-v1,rage,anger,anger,false,13,a,random
B-rage-d3-v2,rage,fear,fear,false,13,a,random
B-rage-d3-v3,rage,anger,anger,false,13,a,random
B-rage-d3-v4,rage,fear,anger,true,13,a,random
B-terror-d1-v1,terror,fear,fear,false,13,a,random
B-terror-d1-v2,terror,fear,fear,false,13,a,random
B-terror-d1-v3,terror,fear,fear,false,13,a,random
B-terror-d1-v4,terror,fear,fear,false,13,a,random
B-terror-d2-v1,terror,fear,fear,false,13,a,random
B-terror-d2-v2,terror,fear,fear,false,13,a,random
B-terror-d2-v3,terror,fear,fear,false,13,a,random
B-terror-d2-v4,terror,fear,fear,false,13,a,random
B-terror-d3-v1,terror,fear,fear,false,13,a,random
B-terror-d3-v2,terror,fear,fear,false,13,a,random
B-terror-d3-v3,terror,fear,fear,false,13,a,random
B-terror-d3-v4,terror,fear,fear,false,13,a,random
B-vigilance-d1-v1,vigilance,fear,fear,false,13,a,random
B-vigilance-d1-v2,vigilance,fear,fear,false,13,a,random
B-vigilance-d1-v3,vigilance,fear,fear,false,13,a,random
B-vigilance-d1-v4,vigilance,fear,fear,false,13,a,random
B-vigilance-d2-v1,vigilance,anxiety,anxiety,false,13,a,random
B-vigilance-d2-v2,vigilance,anxiety,anxiety,false,13,a,random
B-vigilance-d2-v3,vigilance,excitement,anxiety,true,13,a,random
B-vigilance-d2-v4,vigilance,concentration,concentration,false,13,a,random
B-vigilance-d3-v1,vigilance,anticipation,anticipation,false,13,a,random
B-vigilance-d3-v2,vigilance,fear,fear,false,13,a,random
B-vigilance-d3-v3,vigilance,fear,fear,false,13,a,random
B-vigilance-d3-v4,vigilance,fear,fear,false,13,a,random
B-admiration-d1-v1,admiration,admiration,admiration,false,14,a,random
B-admiration-d1-v2,admiration,pride,pride,false,14,a,random
B-admiration-d1-v3,admiration,respect,respect,false,14,a,random
B-admiration-d1-v4,admiration,admiration,pride,true,14,a,random
B-admiration-d2-v1,admiration,anger,anger,false,14,a,random
B-admiration-d2-v2,admiration,sadness,sadness,false,14,a,random
B-admiration-d2-v3,admiration,guilt,guilt,false,14,a,random
B-admiration-d2-v4,admiration,pride,pride,false,14,a,random
B-admiration-d3-v1,admiration,pride,pride,false,14,a,random
B-admiration-d3-v2,admiration,determination,determination,false,14,a,random
B-admiration-d3-v3,admiration,determination,determination,false,14,a,random
B-admiration-d3-v4,admiration,compassion,compassion,false,14,a,random
B-amazement-d1-v1,amazement,fear,fear,false,14,a,random
B-amazement-d1-v2,amazement,fear,fear,false,14,a,random
B-amazement-d1-v3,amazement,fear,fear,false,14,a,random
B-amazement-d1-v4,amazement,fear,fear,false,14,a,random
B-amazement-d2-v1,amazement,fear,fear,false,14,a,random
B-amazement-d2-v2,amazement,awe,admiration,true,14,a,random
B-amazement-d2-v3,amazement,relief,relief,false,14,a,random
B-amazement-d2-v4,amazement,relief,relief,false,14,a,random
B-amazement-d3-v1,amazement,pride,pride,false,14,a,random
B-amazement-d3-v2,amazement,excitement,excitement,false,14,a,random
B-amazement-d3-v3,amazement,relief,relief,false,14,a,random
B-amazement-d3-v4,amazement,surprise,surprise,false,14,a,random
B-ecstasy-d1-v1,ecstasy,joy,joy,false,14,a,random
B-ecstasy-d1-v2,ecstasy,fear,fear,false,14,a,random
B-ecstasy-d1-v3,ecstasy,pride,pride,false,14,a,random
B-ecstasy-d1-v4,ecstasy,pride,pride,false,14,a,random
B-ecstasy-d2-v1,ecstasy,happiness,joy,true,14,a,random
B-ecstasy-d2-v2,ecstasy,happiness,happiness,false,14,a,random
B-ecstasy-d2-v3,ecstasy,sadness,sadness,false,14,a,random
B-ecstasy-d2-v4,ecstasy,happiness,happiness,false,14,a,random
B-ecstasy-d3-v1,ecstasy,joy,joy,false,14,a,random
B-ecstasy-d3-v2,ecstasy,wonder,wonder,false,14,a,random
B-ecstasy-d3-v3,ecstasy,excitement,excitement,false,14,a,random
B-ecstasy-d3-v4,ecstasy,excitement,excitement,false,14,a,random
B-grief-d1-v1,grief,sadness,sadness,false,14,a,random
B-grief-d1-v2,grief,sadness,sadness,false,14,a,random
B-grief-d1-v3,grief,sadness,sadness,false,14,a,random
B-grief-d1-v4,grief,sadness,sadness,false,14,a,random
B-grief-d2-v1,grief,sadness,sadness,false,14,a,random
B-grief-d2-v2,grief,sadness,sadness,false,14,a,random
B-grief-d2-v3,grief,sadness,sadness,false,14,a,random
B-grief-d2-v4,grief,sadness,sadness,false,14,a,random
B-grief-d3-v1,grief,anger,anger,false,14,a,random
