source_id,target_id,source_emotion,target_emotion,original_pred,patched_pred,success,layer,norm_depth,act_type,stimulus_set,condition
A-grief-10,A-rage-10,grief,rage,anger,sadness,true,24,0.7812,h,seta,within_set
A-grief-10,A-terror-10,grief,terror,fear,sadness,true,24,0.7812,h,seta,within_set
A-grief-10,A-ecstasy-10,grief,ecstasy,joy,sadness,true,24,0.7812,h,seta,within_set
A-grief-10,A-loathing-10,grief,loathing,disgust,sadness,true,24,0.7812,h,seta,within_set
A-grief-10,A-amazement-10,grief,amazement,surprise,sadness,true,24,0.7812,h,seta,within_set
A-grief-10,A-admiration-10,grief,admiration,trust,sadness,true,24,0.7812,h,seta,within_set
A-grief-10,A-vigilance-10,grief,vigilance,anxiety,sadness,true,24,0.7812,h,seta,within_set
A-terror-10,A-rage-10,terror,rage,anger,fear,true,24,0.7812,h,seta,within_set
A-terror-10,A-grief-10,terror,grief,sadness,fear,true,24,0.7812,h,seta,within_set
A-terror-10,A-ecstasy-10,terror,ecstasy,joy,fear,true,24,0.7812,h,seta,within_set
A-terror-10,A-loathing-10,terror,loathing,disgust,fear,true,24,0.7812,h,seta,within_set
A-terror-10,A-amazement-10,terror,amazement,surprise,fear,true,24,0.7812,h,seta,within_set
A-terror-10,A-admiration-10,terror,admiration,trust,fear,true,24,0.7812,h,seta,within_set
A-terror-10,A-vigilance-10,terror,vigilance,anxiety,fear,true,24,0.7812,h,seta,within_set
A-ecstasy-10,A-rage-10,ecstasy,rage,anger,joy,true,24,0.7812,h,seta,within_set
A-ecstasy-10,A-grief-10,ecstasy,grief,sadness,joy,true,24,0.7812,h,seta,within_set
A-ecstasy-10,A-terror-10,ecstasy,terror,fear,joy,true,24,0.7812,h,seta,within_set
A-ecstasy-10,A-loathing-10,ecstasy,loathing,disgust,joy,true,24,0.7812,h,seta,within_set
A-ecstasy-10,A-amazement-10,ecstasy,amazement,surprise,joy,true,24,0.7812,h,seta,within_set
A-ecstasy-10,A-admiration-10,ecstasy,admiration,trust,joy,true,24,0.7812,h,seta,within_set
A-ecstasy-10,A-vigilance-10,ecstasy,vigilance,anxiety,joy,true,24,0.7812,h,seta,within_set
A-loathing-10,A-rage-10,loathing,rage,anger,disgust,true,24,0.7812,h,seta,within_set
A-loathing-10,A-grief-10,loathing,grief,sadness,disgust,true,24,0.7812,h,seta,within_set
A-loathing-10,A-terror-10,loathing,terror,fear,disgust,true,24,0.7812,h,seta,within_set
A-loathing-10,A-ecstasy-10,loathing,ecstasy,joy,disgust,true,24,0.7812,h,seta,within_set
A-loathing-10,A-amazement-10,loathing,amazement,surprise,disgust,true,24,0.7812,h,seta,within_set
A-loathing-10,A-admiration-10,loathing,admiration,trust,disgust,true,24,0.7812,h,seta,within_set
A-loathing-10,A-vigilance-10,loathing,vigilance,anxiety,disgust,true,24,0.7812,h,seta,within_set
A-amazement-10,A-rage-10,amazement,rage,anger,surprise,true,24,0.7812,h,seta,within_set
A-amazement-10,A-grief-10,amazement,grief,sadness,surprise,true,24,0.7812,h,seta,within_set
A-amazement-10,A-terror-10,amazement,terror,fear,surprise,true,24,0.7812,h,seta,within_set
A-amazement-10,A-ecstasy-10,amazement,ecstasy,joy,surprise,true,24,0.7812,h,seta,within_set
A-amazement-10,A-loathing-10,amazement,loathing,disgust,surprise,true,24,0.7812,h,seta,within_set
A-amazement-10,A-admiration-10,amazement,admiration,trust,surprise,true,24,0.7812,h,seta,within_set
A-amazement-10,A-vigilance-10,amazement,vigilance,anxiety,surprise,true,24,0.7812,h,seta,within_set
A-admiration-10,A-rage-10,admiration,rage,anger,trust,false,24,0.7812,h,seta,within_set
A-admiration-10,A-grief-10,admiration,grief,sadness,trust,false,24,0.7812,h,seta,within_set
A-admiration-10,A-terror-10,admiration,terror,fear,trust,false,24,0.7812,h,seta,within_set
A-admiration-10,A-ecstasy-10,admiration,ecstasy,joy,trust,false,24,0.7812,h,seta,within_set
A-admiration-10,A-loathing-10,admiration,loathing,disgust,trust,false,24,0.7812,h,seta,within_set
A-admiration-10,A-amazement-10,admiration,amazement,surprise,trust,false,24,0.7812,h,seta,within_set
A-admiration-10,A-vigilance-10,admiration,vigilance,anxiety,trust,false,24,0.7812,h,seta,within_set
A-vigilance-10,A-rage-10,vigilance,rage,anger,anxiety,true,24,0.7812,h,seta,within_set
A-vigilance-10,A-grief-10,vigilance,grief,sadness,anxiety,true,24,0.7812,h,seta,within_set
A-vigilance-10,A-terror-10,vigilance,terror,fear,anxiety,true,24,0.7812,h,seta,within_set
A-vigilance-10,A-ecstasy-10,vigilance,ecstasy,joy,anxiety,true,24,0.7812,h,seta,within_set
A-vigilance-10,A-loathing-10,vigilance,loathing,disgust,anxiety,true,24,0.7812,h,seta,within_set
A-vigilance-10,A-amazement-10,vigilance,amazement,surprise,anxiety,true,24,0.7812,h,seta,within_set
A-vigilance-10,A-admiration-10,vigilance,admiration,trust,anxiety,true,24,0.7812,h,seta,within_set
A-rage-05,A-grief-05,rage,grief,sadness,anger,true,26,0.8438,h,seta,within_set
A-rage-05,A-terror-05,rage,terror,anger,anger,true,26,0.8438,h,seta,within_set
A-rage-05,A-ecstasy-05,rage,ecstasy,joy,anger,true,26,0.8438,h,seta,within_set
A-rage-05,A-loathing-05,rage,loathing,disgust,anger,true,26,0.8438,h,seta,within_set
A-rage-05,A-amazement-05,rage,amazement,surprise,anger,true,26,0.8438,h,seta,within_set
A-rage-05,A-admiration-05,rage,admiration,trust,anger,true,26,0.8438,h,seta,within_set
A-rage-05,A-vigilance-05,rage,vigilance,anxiety,anger,true,26,0.8438,h,seta,within_set
A-grief-05,A-rage-05,grief,rage,anger,sadness,true,26,0.8438,h,seta,within_set
A-grief-05,A-terror-05,grief,terror,anger,sadness,true,26,0.8438,h,seta,within_set
A-grief-05,A-ecstasy-05,grief,ecstasy,joy,sadness,true,26,0.8438,h,seta,within_set
A-grief-05,A-loathing-05,grief,loathing,disgust,sadness,true,26,0.8438,h,seta,within_set
A-grief-05,A-amazement-05,grief,amazement,surprise,sadness,true,26,0.8438,h,seta,within_set
A-grief-05,A-admiration-05,grief,admiration,trust,sadness,true,26,0.8438,h,seta,within_set
A-grief-05,A-vigilance-05,grief,vigilance,anxiety,sadness,true,26,0.8438,h,seta,within_set
A-terror-05,A-rage-05,terror,rage,anger,anger,false,26,0.8438,h,seta,within_set
A-terror-05,A-grief-05,terror,grief,sadness,anger,false,26,0.8438,h,seta,within_set
A-terror-05,A-ecstasy-05,terror,ecstasy,joy,anger,false,26,0.8438,h,seta,within_set
A-terror-05,A-loathing-05,terror,loathing,disgust,anger,false,26,0.8438,h,seta,within_set
A-terror-05,A-amazement-05,terror,amazement,surprise,anger,false,26,0.8438,h,seta,within_set
A-terror-05,A-admiration-05,terror,admiration,trust,anger,false,26,0.8438,h,seta,within_set
A-terror-05,A-vigilance-05,terror,vigilance,anxiety,anger,false,26,0.8438,h,seta,within_set
A-ecstasy-05,A-rage-05,ecstasy,rage,anger,joy,true,26,0.8438,h,seta,within_set
A-ecstasy-05,A-grief-05,ecstasy,grief,sadness,joy,true,26,0.8438,h,seta,within_set
A-ecstasy-05,A-terror-05,ecstasy,terror,anger,joy,true,26,0.8438,h,seta,within_set
A-ecstasy-05,A-loathing-05,ecstasy,loathing,disgust,joy,true,26,0.8438,h,seta,within_set
A-ecstasy-05,A-amazement-05,ecstasy,amazement,surprise,joy,true,26,0.8438,h,seta,within_set
A-ecstasy-05,A-admiration-05,ecstasy,admiration,trust,joy,true,26,0.8438,h,seta,within_set
A-ecstasy-05,A-vigilance-05,ecstasy,vigilance,anxiety,joy,true,26,0.8438,h,seta,within_set
A-loathing-05,A-rage-05,loathing,rage,anger,disgust,true,26,0.8438,h,seta,within_set
A-loathing-05,A-grief-05,loathing,grief,sadness,disgust,true,26,0.8438,h,seta,within_set
A-loathing-05,A-terror-05,loathing,terror,anger,disgust,true,26,0.8438,h,seta,within_set
A-loathing-05,A-ecstasy-05,loathing,ecstasy,joy,disgust,true,26,0.8438,h,seta,within_set
A-loathing-05,A-amazement-05,loathing,amazement,surprise,disgust,true,26,0.8438,h,seta,within_set
A-loathing-05,A-admiration-05,loathing,admiration,trust,disgust,true,26,0.8438,h,seta,within_set
A-loathing-05,A-vigilance-05,loathing,vigilance,anxiety,disgust,true,26,0.8438,h,seta,within_set
A-amazement-05,A-rage-05,amazement,rage,anger,surprise,true,26,0.8438,h,seta,within_set
A-amazement-05,A-grief-05,amazement,grief,sadness,surprise,true,26,0.8438,h,seta,within_set
A-amazement-05,A-terror-05,amazement,terror,anger,surprise,true,26,0.8438,h,seta,within_set
A-amazement-05,A-ecstasy-05,amazement,ecstasy,joy,surprise,true,26,0.8438,h,seta,within_set
A-amazement-05,A-loathing-05,amazement,loathing,disgust,surprise,true,26,0.8438,h,seta,within_set
A-amazement-05,A-admiration-05,amazement,admiration,trust,surprise,true,26,0.8438,h,seta,within_set
A-amazement-05,A-vigilance-05,amazement,vigilance,anxiety,surprise,true,26,0.8438,h,seta,within_set
A-admiration-05,A-rage-05,admiration,rage,anger,trust,false,26,0.8438,h,seta,within_set
A-admiration-05,A-grief-05,admiration,grief,sadness,trust,false,26,0.8438,h,seta,within_set
A-admiration-05,A-terror-05,admiration,terror,anger,trust,false,26,0.8438,h,seta,within_set
A-admiration-05,A-ecstasy-05,admiration,ecstasy,joy,trust,false,26,0.8438,h,seta,within_set
A-admiration-05,A-loathing-05,admiration,loathing,disgust,trust,false,26,0.8438,h,seta,within_set
A-admiration-05,A-amazement-05,admiration,amazement,surprise,trust,false,26,0.8438,h,seta,within_set
A-admiration-05,A-vigilance-05,admiration,vigilance,anxiety,trust,false,26,0.8438,h,seta,within_set
A-vigilance-05,A-rage-05,vigilance,rage,anger,anxiety,true,26,0.8438,h,seta,within_set
A-vigilance-05,A-grief-05,vigilance,grief,sadness,anxiety,true,26,0.8438,h,seta,within_set
A-vigilance-05,A-terror-05,vigilance,terror,anger,anxiety,true,26,0.8438,h,seta,within_set
A-vigilance-05,A-ecstasy-05,vigilance,ecstasy,joy,anxiety,true,26,0.8438,h,seta,within_set
A-vigilance-05,A-loathing-05,vigilance,loathing,disgust,anxiety,true,26,0.8438,h,seta,within_set
A-vigilance-05,A-amazement-05,vigilance,amazement,surprise,anxiety,true,26,0.8438,h,seta,within_set
A-vigilance-05,A-admiration-05,vigilance,admiration,trust,anxiety,true,26,0.8438,h,seta,within_set
A-rage-10,A-grief-03,rage,grief,sadness,anger,true,29,0.9375,h,seta,within_set
A-rage-10,A-terror-03,rage,terror,fear,anger,true,29,0.9375,h,seta,within_set
A-rage-10,A-ecstasy-03,rage,ecstasy,joy,anger,true,29,0.9375,h,seta,within_set
A-rage-10,A-loathing-03,rage,loathing,anger,anger,true,29,0.9375,h,seta,within_set
A-rage-10,A-amazement-03,rage,amazement,surprise,anger,true,29,0.9375,h,seta,within_set
A-rage-10,A-admiration-03,rage,admiration,trust,anger,true,29,0.9375,h,seta,within_set
A-rage-10,A-vigilance-03,rage,vigilance,fear,anger,true,29,0.9375,h,seta,within_set
A-grief-10,A-rage-03,grief,rage,anger,sadness,true,29,0.9375,h,seta,within_set
A-grief-10,A-terror-03,grief,terror,fear,sadness,true,29,0.9375,h,seta,within_set
A-grief-10,A-ecstasy-03,grief,ecstasy,joy,sadness,true,29,0.9375,h,seta,within_set
A-grief-10,A-loathing-03,grief,loathing,anger,sadness,true,29,0.9375,h,seta,within_set
A-grief-10,A-amazement-03,grief,amazement,surprise,sadness,true,29,0.9375,h,seta,within_set
A-grief-10,A-admiration-03,grief,admiration,trust,sadness,true,29,0.9375,h,seta,within_set
A-grief-10,A-vigilance-03,grief,vigilance,fear,sadness,true,29,0.9375,h,seta,within_set
A-terror-10,A-rage-03,terror,rage,anger,fear,true,29,0.9375,h,seta,within_set
A-terror-10,A-grief-03,terror,grief,sadness,fear,true,29,0.9375,h,seta,within_set
A-terror-10,A-ecstasy-03,terror,ecstasy,joy,fear,true,29,0.9375,h,seta,within_set
A-terror-10,A-loathing-03,terror,loathing,anger,fear,true,29,0.9375,h,seta,within_set
A-terror-10,A-amazement-03,terror,amazement,surprise,fear,true,29,0.9375,h,seta,within_set
A-terror-10,A-admiration-03,terror,admiration,trust,fear,true,29,0.9375,h,seta,within_set
A-terror-10,A-vigilance-03,terror,vigilance,fear,fear,true,29,0.9375,h,seta,within_set
A-ecstasy-10,A-rage-03,ecstasy,rage,anger,joy,true,29,0.9375,h,seta,within_set
A-ecstasy-10,A-grief-03,ecstasy,grief,sadness,joy,true,29,0.9375,h,seta,within_set
A-ecstasy-10,A-terror-03,ecstasy,terror,fear,joy,true,29,0.9375,h,seta,within_set
A-ecstasy-10,A-loathing-03,ecstasy,loathing,anger,joy,true,29,0.9375,h,seta,within_set
A-ecstasy-10,A-amazement-03,ecstasy,amazement,surprise,joy,true,29,0.9375,h,seta,within_set
A-ecstasy-10,A-admiration-03,ecstasy,admiration,trust,joy,true,29,0.9375,h,seta,within_set
A-ecstasy-10,A-vigilance-03,ecstasy,vigilance,fear,joy,true,29,0.9375,h,seta,within_set
A-loathing-10,A-rage-03,loathing,rage,anger,disgust,true,29,0.9375,h,seta,within_set
A-loathing-10,A-grief-03,loathing,grief,sadness,disgust,true,29,0.9375,h,seta,within_set
A-loathing-10,A-terror-03,loathing,terror,fear,disgust,true,29,0.9375,h,seta,within_set
A-loathing-10,A-ecstasy-03,loathing,ecstasy,joy,disgust,true,29,0.9375,h,seta,within_set
A-loathing-10,A-amazement-03,loathing,amazement,surprise,disgust,true,29,0.9375,h,seta,within_set
A-loathing-10,A-admiration-03,loathing,admiration,trust,disgust,true,29,0.9375,h,seta,within_set
A-loathing-10,A-vigilance-03,loathing,vigilance,fear,disgust,true,29,0.9375,h,seta,within_set
A-amazement-10,A-rage-03,amazement,rage,anger,surprise,true,29,0.9375,h,seta,within_set
A-amazement-10,A-grief-03,amazement,grief,sadness,surprise,true,29,0.9375,h,seta,within_set
A-amazement-10,A-terror-03,amazement,terror,fear,surprise,true,29,0.9375,h,seta,within_set
A-amazement-10,A-ecstasy-03,amazement,ecstasy,joy,surprise,true,29,0.9375,h,seta,within_set
A-amazement-10,A-loathing-03,amazement,loathing,anger,surprise,true,29,0.9375,h,seta,within_set
A-amazement-10,A-admiration-03,amazement,admiration,trust,surprise,true,29,0.9375,h,seta,within_set
A-amazement-10,A-vigilance-03,amazement,vigilance,fear,surprise,true,29,0.9375,h,seta,within_set
A-admiration-10,A-rage-03,admiration,rage,anger,trust,false,29,0.9375,h,seta,within_set
A-admiration-10,A-grief-03,admiration,grief,sadness,trust,false,29,0.9375,h,seta,within_set
A-admiration-10,A-terror-03,admiration,terror,fear,trust,false,29,0.9375,h,seta,within_set
A-admiration-10,A-ecstasy-03,admiration,ecstasy,joy,trust,false,29,0.9375,h,seta,within_set
A-admiration-10,A-loathing-03,admiration,loathing,anger,trust,false,29,0.9375,h,seta,within_set
A-admiration-10,A-amazement-03,admiration,amazement,surprise,trust,false,29,0.9375,h,seta,within_set
A-admiration-10,A-vigilance-03,admiration,vigilance,fear,trust,false,29,0.9375,h,seta,within_set
A-vigilance-10,A-rage-03,vigilance,rage,anger,anxiety,true,29,0.9375,h,seta,within_set
A-vigilance-10,A-grief-03,vigilance,grief,sadness,anxiety,true,29,0.9375,h,seta,within_set
A-vigilance-10,A-terror-03,vigilance,terror,fear,anxiety,true,29,0.9375,h,seta,within_set
A-vigilance-10,A-ecstasy-03,vigilance,ecstasy,joy,anxiety,true,29,0.9375,h,seta,within_set
A-vigilance-10,A-loathing-03,vigilance,loathing,anger,anxiety,true,29,0.9375,h,seta,within_set
A-vigilance-10,A-amazement-03,vigilance,amazement,surprise,anxiety,true,29,0.9375,h,seta,within_set
A-vigilance-10,A-admiration-03,vigilance,admiration,trust,anxiety,true,29,0.9375,h,seta,within_set
