source_id,target_id,source_emotion,target_emotion,original_pred,patched_pred,success,layer,norm_depth,act_type,stimulus_set,condition
B-terror-d3-v2,B-amazement-d1-v1,terror,amazement,awe,fear,true,11,0.75,h,setb,within_set
B-terror-d3-v2,B-admiration-d1-v1,terror,admiration,pride,fear,true,11,0.75,h,setb,within_set
B-terror-d3-v2,B-vigilance-d1-v1,terror,vigilance,surprise,fear,true,11,0.75,h,setb,within_set
B-ecstasy-d3-v2,B-rage-d1-v1,ecstasy,rage,anger,awe,false,11,0.75,h,setb,within_set
B-ecstasy-d3-v2,B-grief-d1-v1,ecstasy,grief,nostalgia,wonder,false,11,0.75,h,setb,within_set
B-ecstasy-d3-v2,B-terror-d1-v1,ecstasy,terror,surprise,wonder,false,11,0.75,h,setb,within_set
B-ecstasy-d3-v2,B-loathing-d1-v1,ecstasy,loathing,satisfaction,wonder,false,11,0.75,h,setb,within_set
B-ecstasy-d3-v2,B-amazement-d1-v1,ecstasy,amazement,awe,awe,false,11,0.75,h,setb,within_set
B-ecstasy-d3-v2,B-admiration-d1-v1,ecstasy,admiration,pride,wonder,false,11,0.75,h,setb,within_set
B-ecstasy-d3-v2,B-vigilance-d1-v1,ecstasy,vigilance,surprise,wonder,false,11,0.75,h,setb,within_set
B-loathing-d3-v2,B-rage-d1-v1,loathing,rage,anger,anger,false,11,0.75,h,setb,within_set
B-loathing-d3-v2,B-grief-d1-v1,loathing,grief,nostalgia,anger,false,11,0.75,h,setb,within_set
B-loathing-d3-v2,B-terror-d1-v1,loathing,terror,surprise,anger,false,11,0.75,h,setb,within_set
B-loathing-d3-v2,B-ecstasy-d1-v1,loathing,ecstasy,grief,anger,false,11,0.75,h,setb,within_set
B-loathing-d3-v2,B-amazement-d1-v1,loathing,amazement,awe,anger,false,11,0.75,h,setb,within_set
B-loathing-d3-v2,B-admiration-d1-v1,loathing,admiration,pride,frustration,false,11,0.75,h,setb,within_set
B-loathing-d3-v2,B-vigilance-d1-v1,loathing,vigilance,surprise,anger,false,11,0.75,h,setb,within_set
B-amazement-d3-v2,B-rage-d1-v1,amazement,rage,anger,surprise,true,11,0.75,h,setb,within_set
B-amazement-d3-v2,B-grief-d1-v1,amazement,grief,nostalgia,surprise,true,11,0.75,h,setb,within_set
B-amazement-d3-v2,B-terror-d1-v1,amazement,terror,surprise,surprise,true,11,0.75,h,setb,within_set
B-amazement-d3-v2,B-ecstasy-d1-v1,amazement,ecstasy,grief,surprise,true,11,0.75,h,setb,within_set
B-amazement-d3-v2,B-loathing-d1-v1,amazement,loathing,satisfaction,curiosity,false,11,0.75,h,setb,within_set
B-amazement-d3-v2,B-admiration-d1-v1,amazement,admiration,pride,curiosity,false,11,0.75,h,setb,within_set
B-amazement-d3-v2,B-vigilance-d1-v1,amazement,vigilance,surprise,curiosity,false,11,0.75,h,setb,within_set
B-admiration-d3-v2,B-rage-d1-v1,admiration,rage,anger,sadness,false,11,0.75,h,setb,within_set
B-admiration-d3-v2,B-grief-d1-v1,admiration,grief,nostalgia,sadness,false,11,0.75,h,setb,within_set
B-admiration-d3-v2,B-terror-d1-v1,admiration,terror,surprise,sadness,false,11,0.75,h,setb,within_set
B-admiration-d3-v2,B-ecstasy-d1-v1,admiration,ecstasy,grief,sadness,false,11,0.75,h,setb,within_set
B-admiration-d3-v2,B-loathing-d1-v1,admiration,loathing,satisfaction,sadness,false,11,0.75,h,setb,within_set
B-admiration-d3-v2,B-amazement-d1-v1,admiration,amazement,awe,sadness,false,11,0.75,h,setb,within_set
B-admiration-d3-v2,B-vigilance-d1-v1,admiration,vigilance,surprise,sadness,false,11,0.75,h,setb,within_set
B-vigilance-d3-v2,B-rage-d1-v1,vigilance,rage,anger,anxiety,true,11,0.75,h,setb,within_set
B-vigilance-d3-v2,B-grief-d1-v1,vigilance,grief,nostalgia,anxiety,true,11,0.75,h,setb,within_set
B-vigilance-d3-v2,B-terror-d1-v1,vigilance,terror,surprise,anxiety,true,11,0.75,h,setb,within_set
B-vigilance-d3-v2,B-ecstasy-d1-v1,vigilance,ecstasy,grief,anxiety,true,11,0.75,h,setb,within_set
B-vigilance-d3-v2,B-loathing-d1-v1,vigilance,loathing,satisfaction,anxiety,true,11,0.75,h,setb,within_set
B-vigilance-d3-v2,B-amazement-d1-v1,vigilance,amazement,awe,fear,false,11,0.75,h,setb,within_set
B-vigilance-d3-v2,B-admiration-d1-v1,vigilance,admiration,pride,anxiety,true,11,0.75,h,setb,within_set
B-rage-d1-v4,B-grief-d1-v3,rage,grief,sadness,anger,true,12,0.8125,h,setb,within_set
B-rage-d1-v4,B-terror-d1-v3,rage,terror,fear,anger,true,12,0.8125,h,setb,within_set
B-rage-d1-v4,B-ecstasy-d1-v3,rage,ecstasy,frustration,anger,true,12,0.8125,h,setb,within_set
B-rage-d1-v4,B-loathing-d1-v3,rage,loathing,surprise,anger,true,12,0.8125,h,setb,within_set
B-rage-d1-v4,B-amazement-d1-v3,rage,amazement,wonder,anger,true,12,0.8125,h,setb,within_set
B-rage-d1-v4,B-admiration-d1-v3,rage,admiration,nostalgia,anger,true,12,0.8125,h,setb,within_set
B-rage-d1-v4,B-vigilance-d1-v3,rage,vigilance,anxiety,anxiety,false,12,0.8125,h,setb,within_set
B-grief-d1-v4,B-rage-d1-v3,grief,rage,anger,grief,true,12,0.8125,h,setb,within_set
B-grief-d1-v4,B-terror-d1-v3,grief,terror,fear,grief,true,12,0.8125,h,setb,within_set
B-grief-d1-v4,B-ecstasy-d1-v3,grief,ecstasy,frustration,grief,true,12,0.8125,h,setb,within_set
B-grief-d1-v4,B-loathing-d1-v3,grief,loathing,surprise,grief,true,12,0.8125,h,setb,within_set
B-grief-d1-v4,B-amazement-d1-v3,grief,amazement,wonder,grief,true,12,0.8125,h,setb,within_set
B-grief-d1-v4,B-admiration-d1-v3,grief,admiration,nostalgia,grief,true,12,0.8125,h,setb,within_set
B-grief-d1-v4,B-vigilance-d1-v3,grief,vigilance,anxiety,grief,true,12,0.8125,h,setb,within_set
B-terror-d1-v4,B-rage-d1-v3,terror,rage,anger,fear,true,12,0.8125,h,setb,within_set
B-terror-d1-v4,B-grief-d1-v3,terror,grief,sadness,fear,true,12,0.8125,h,setb,within_set
B-terror-d1-v4,B-ecstasy-d1-v3,terror,ecstasy,frustration,fear,true,12,0.8125,h,setb,within_set
B-terror-d1-v4,B-loathing-d1-v3,terror,loathing,surprise,fear,true,12,0.8125,h,setb,within_set
B-terror-d1-v4,B-amazement-d1-v3,terror,amazement,wonder,fear,true,12,0.8125,h,setb,within_set
B-terror-d1-v4,B-admiration-d1-v3,terror,admiration,nostalgia,fear,true,12,0.8125,h,setb,within_set
B-terror-d1-v4,B-vigilance-d1-v3,terror,vigilance,anxiety,anxiety,true,12,0.8125,h,setb,within_set
B-ecstasy-d1-v4,B-rage-d1-v3,ecstasy,rage,anger,pride,false,12,0.8125,h,setb,within_set
B-ecstasy-d1-v4,B-grief-d1-v3,ecstasy,grief,sadness,pride,false,12,0.8125,h,setb,within_set
B-ecstasy-d1-v4,B-terror-d1-v3,ecstasy,terror,fear,pride,false,12,0.8125,h,setb,within_set
B-ecstasy-d1-v4,B-loathing-d1-v3,ecstasy,loathing,surprise,pride,false,12,0.8125,h,setb,within_set
B-ecstasy-d1-v4,B-amazement-d1-v3,ecstasy,amazement,wonder,pride,false,12,0.8125,h,setb,within_set
B-ecstasy-d1-v4,B-admiration-d1-v3,ecstasy,admiration,nostalgia,pride,false,12,0.8125,h,setb,within_set
B-ecstasy-d1-v4,B-vigilance-d1-v3,ecstasy,vigilance,anxiety,pride,false,12,0.8125,h,setb,within_set
B-loathing-d1-v4,B-rage-d1-v3,loathing,rage,anger,pride,false,12,0.8125,h,setb,within_set
B-loathing-d1-v4,B-grief-d1-v3,loathing,grief,sadness,pride,false,12,0.8125,h,setb,within_set
B-loathing-d1-v4,B-terror-d1-v3,loathing,terror,fear,pride,false,12,0.8125,h,setb,within_set
B-loathing-d1-v4,B-ecstasy-d1-v3,loathing,ecstasy,frustration,pride,false,12,0.8125,h,setb,within_set
B-loathing-d1-v4,B-amazement-d1-v3,loathing,amazement,wonder,pride,false,12,0.8125,h,setb,within_set
B-loathing-d1-v4,B-admiration-d1-v3,loathing,admiration,nostalgia,pride,false,12,0.8125,h,setb,within_set
B-loathing-d1-v4,B-vigilance-d1-v3,loathing,vigilance,anxiety,pride,false,12,0.8125,h,setb,within_set
B-amazement-d1-v4,B-rage-d1-v3,amazement,rage,anger,surprise,true,12,0.8125,h,setb,within_set
B-amazement-d1-v4,B-grief-d1-v3,amazement,grief,sadness,indifference,false,12,0.8125,h,setb,within_set
B-amazement-d1-v4,B-terror-d1-v3,amazement,terror,fear,fear,false,12,0.8125,h,setb,within_set
B-amazement-d1-v4,B-ecstasy-d1-v3,amazement,ecstasy,frustration,relief,false,12,0.8125,h,setb,within_set
B-amazement-d1-v4,B-loathing-d1-v3,amazement,loathing,surprise,relief,false,12,0.8125,h,setb,within_set
B-amazement-d1-v4,B-admiration-d1-v3,amazement,admiration,nostalgia,surprise,true,12,0.8125,h,setb,within_set
B-amazement-d1-v4,B-vigilance-d1-v3,amazement,vigilance,anxiety,relief,false,12,0.8125,h,setb,within_set
B-admiration-d1-v4,B-rage-d1-v3,admiration,rage,anger,respect,true,12,0.8125,h,setb,within_set
B-admiration-d1-v4,B-grief-d1-v3,admiration,grief,sadness,calm,false,12,0.8125,h,setb,within_set
B-admiration-d1-v4,B-terror-d1-v3,admiration,terror,fear,calm,false,12,0.8125,h,setb,within_set
B-admiration-d1-v4,B-ecstasy-d1-v3,admiration,ecstasy,frustration,calm,false,12,0.8125,h,setb,within_set
B-admiration-d1-v4,B-loathing-d1-v3,admiration,loathing,surprise,respect,true,12,0.8125,h,setb,within_set
B-admiration-d1-v4,B-amazement-d1-v3,admiration,amazement,wonder,awe,true,12,0.8125,h,setb,within_set
B-admiration-d1-v4,B-vigilance-d1-v3,admiration,vigilance,anxiety,calm,false,12,0.8125,h,setb,within_set
B-vigilance-d1-v4,B-rage-d1-v3,vigilance,rage,anger,surprise,false,12,0.8125,h,setb,within_set
B-vigilance-d1-v4,B-grief-d1-v3,vigilance,grief,sadness,relief,false,12,0.8125,h,setb,within_set
B-vigilance-d1-v4,B-terror-d1-v3,vigilance,terror,fear,surprise,false,12,0.8125,h,setb,within_set
B-vigilance-d1-v4,B-ecstasy-d1-v3,vigilance,ecstasy,frustration,relief,false,12,0.8125,h,setb,within_set
B-vigilance-d1-v4,B-loathing-d1-v3,vigilance,loathing,surprise,relief,false,12,0.8125,h,setb,within_set
B-vigilance-d1-v4,B-amazement-d1-v3,vigilance,amazement,wonder,relief,false,12,0.8125,h,setb,within_set
B-vigilance-d1-v4,B-admiration-d1-v3,vigilance,admiration,nostalgia,surprise,false,12,0.8125,h,setb,within_set
B-rage-d3-v4,B-grief-d3-v2,rage,grief,sadness,anger,true,13,0.875,h,setb,within_set
B-rage-d3-v4,B-terror-d3-v2,rage,terror,fear,anger,true,13,0.875,h,setb,within_set
B-rage-d3-v4,B-ecstasy-d3-v2,rage,ecstasy,wonder,anger,true,13,0.875,h,setb,within_set
B-rage-d3-v4,B-loathing-d3-v2,rage,loathing,anger,anger,true,13,0.875,h,setb,within_set
B-rage-d3-v4,B-amazement-d3-v2,rage,amazement,curiosity,anger,true,13,0.875,h,setb,within_set
B-rage-d3-v4,B-admiration-d3-v2,rage,admiration,disappointment,anger,true,13,0.875,h,setb,within_set
B-rage-d3-v4,B-vigilance-d3-v2,rage,vigilance,anxiety,frustration,true,13,0.875,h,setb,within_set
B-grief-d3-v4,B-rage-d3-v2,grief,rage,fear,sadness,true,13,0.875,h,setb,within_set
B-grief-d3-v4,B-terror-d3-v2,grief,terror,fear,sadness,true,13,0.875,h,setb,within_set
B-grief-d3-v4,B-ecstasy-d3-v2,grief,ecstasy,wonder,sadness,true,13,0.875,h,setb,within_set
B-grief-d3-v4,B-loathing-d3-v2,grief,loathing,anger,sadness,true,13,0.875,h,setb,within_set
B-grief-d3-v4,B-amazement-d3-v2,grief,amazement,curiosity,sadness,true,13,0.875,h,setb,within_set
B-grief-d3-v4,B-admiration-d3-v2,grief,admiration,disappointment,sadness,true,13,0.875,h,setb,within_set
B-grief-d3-v4,B-vigilance-d3-v2,grief,vigilance,anxiety,sadness,true,13,0.875,h,setb,within_set
B-terror-d3-v4,B-rage-d3-v2,terror,rage,fear,confusion,false,13,0.875,h,setb,within_set
B-terror-d3-v4,B-grief-d3-v2,terror,grief,sadness,curiosity,false,13,0.875,h,setb,within_set
B-terror-d3-v4,B-ecstasy-d3-v2,terror,ecstasy,wonder,curiosity,false,13,0.875,h,setb,within_set
B-terror-d3-v4,B-loathing-d3-v2,terror,loathing,anger,confusion,false,13,0.875,h,setb,within_set
B-terror-d3-v4,B-amazement-d3-v2,terror,amazement,curiosity,curiosity,false,13,0.875,h,setb,within_set
B-terror-d3-v4,B-admiration-d3-v2,terror,admiration,disappointment,curiosity,false,13,0.875,h,setb,within_set
B-terror-d3-v4,B-vigilance-d3-v2,terror,vigilance,anxiety,confusion,false,13,0.875,h,setb,within_set
B-ecstasy-d3-v4,B-rage-d3-v2,ecstasy,rage,fear,curiosity,false,13,0.875,h,setb,within_set
B-ecstasy-d3-v4,B-grief-d3-v2,ecstasy,grief,sadness,curiosity,false,13,0.875,h,setb,within_set
B-ecstasy-d3-v4,B-terror-d3-v2,ecstasy,terror,fear,curiosity,false,13,0.875,h,setb,within_set
B-ecstasy-d3-v4,B-loathing-d3-v2,ecstasy,loathing,anger,curiosity,false,13,0.875,h,setb,within_set
B-ecstasy-d3-v4,B-amazement-d3-v2,ecstasy,amazement,curiosity,curiosity,false,13,0.875,h,setb,within_set
B-ecstasy-d3-v4,B-admiration-d3-v2,ecstasy,admiration,disappointment,curiosity,false,13,0.875,h,setb,within_set
B-ecstasy-d3-v4,B-vigilance-d3-v2,ecstasy,vigilance,anxiety,curiosity,false,13,0.875,h,setb,within_set
B-loathing-d3-v4,B-rage-d3-v2,loathing,rage,fear,anger,false,13,0.875,h,setb,within_set
B-loathing-d3-v4,B-grief-d3-v2,loathing,grief,sadness,anger,false,13,0.875,h,setb,within_set
B-loathing-d3-v4,B-terror-d3-v2,loathing,terror,fear,anger,false,13,0.875,h,setb,within_set
B-loathing-d3-v4,B-ecstasy-d3-v2,loathing,ecstasy,wonder,anger,false,13,0.875,h,setb,within_set
B-loathing-d3-v4,B-amazement-d3-v2,loathing,amazement,curiosity,anger,false,13,0.875,h,setb,within_set
B-loathing-d3-v4,B-admiration-d3-v2,loathing,admiration,disappointment,anger,false,13,0.875,h,setb,within_set
B-loathing-d3-v4,B-vigilance-d3-v2,loathing,vigilance,anxiety,anger,false,13,0.875,h,setb,within_set
B-amazement-d3-v4,B-rage-d3-v2,amazement,rage,fear,curiosity,false,13,0.875,h,setb,within_set
B-amazement-d3-v4,B-grief-d3-v2,amazement,grief,sadness,curiosity,false,13,0.875,h,setb,within_set
B-amazement-d3-v4,B-terror-d3-v2,amazement,terror,fear,curiosity,false,13,0.875,h,setb,within_set
B-amazement-d3-v4,B-ecstasy-d3-v2,amazement,ecstasy,wonder,curiosity,false,13,0.875,h,setb,within_set
B-amazement-d3-v4,B-loathing-d3-v2,amazement,loathing,anger,curiosity,false,13,0.875,h,setb,within_set
B-amazement-d3-v4,B-admiration-d3-v2,amazement,admiration,disappointment,curiosity,false,13,0.875,h,setb,within_set
B-amazement-d3-v4,B-vigilance-d3-v2,amazement,vigilance,anxiety,curiosity,false,13,0.875,h,setb,within_set
B-admiration-d3-v4,B-rage-d3-v2,admiration,rage,fear,empathy,false,13,0.875,h,setb,within_set
B-admiration-d3-v4,B-grief-d3-v2,admiration,grief,sadness,curiosity,false,13,0.875,h,setb,within_set
B-admiration-d3-v4,B-terror-d3-v2,admiration,terror,fear,empathy,false,13,0.875,h,setb,within_set
B-admiration-d3-v4,B-ecstasy-d3-v2,admiration,ecstasy,wonder,curiosity,false,13,0.875,h,setb,within_set
B-admiration-d3-v4,B-loathing-d3-v2,admiration,loathing,anger,curiosity,false,13,0.875,h,setb,within_set
B-admiration-d3-v4,B-amazement-d3-v2,admiration,amazement,curiosity,curiosity,false,13,0.875,h,setb,within_set
B-admiration-d3-v4,B-vigilance-d3-v2,admiration,vigilance,anxiety,curiosity,false,13,0.875,h,setb,within_set
B-vigilance-d3-v4,B-rage-d3-v2,vigilance,rage,fear,curiosity,false,13,0.875,h,setb,within_set
B-vigilance-d3-v4,B-grief-d3-v2,vigilance,grief,sadness,curiosity,false,13,0.875,h,setb,within_set
B-vigilance-d3-v4,B-terror-d3-v2,vigilance,terror,fear,curiosity,false,13,0.875,h,setb,within_set
B-vigilance-d3-v4,B-ecstasy-d3-v2,vigilance,ecstasy,wonder,curiosity,false,13,0.875,h,setb,within_set
B-vigilance-d3-v4,B-loathing-d3-v2,vigilance,loathing,anger,curiosity,false,13,0.875,h,setb,within_set
B-vigilance-d3-v4,B-amazement-d3-v2,vigilance,amazement,curiosity,curiosity,false,13,0.875,h,setb,within_set
B-vigilance-d3-v4,B-admiration-d3-v2,vigilance,admiration,disappointment,curiosity,false,13,0.875,h,setb,within_set
B-rage-d1-v1,B-grief-d3-v1,rage,grief,sadness,anger,true,15,1.0,h,setb,within_set
B-rage-d1-v1,B-terror-d3-v1,rage,terror,fear,anger,true,15,1.0,h,setb,within_set
B-rage-d1-v1,B-ecstasy-d3-v1,rage,ecstasy,surprise,anger,true,15,1.0,h,setb,within_set
B-rage-d1-v1,B-loathing-d3-v1,rage,loathing,anger,anger,true,15,1.0,h,setb,within_set
B-rage-d1-v1,B-amazement-d3-v1,rage,amazement,understanding,anger,true,15,1.0,h,setb,within_set
B-rage-d1-v1,B-admiration-d3-v1,rage,admiration,pride,anger,true,15,1.0,h,setb,within_set
B-rage-d1-v1,B-vigilance-d3-v1,rage,vigilance,calm,anger,true,15,1.0,h,setb,within_set
B-grief-d1-v1,B-rage-d3-v1,grief,rage,guilt,nostalgia,false,15,1.0,h,setb,within_set
B-grief-d1-v1,B-terror-d3-v1,grief,terror,fear,nostalgia,false,15,1.0,h,setb,within_set
B-grief-d1-v1,B-ecstasy-d3-v1,grief,ecstasy,surprise,nostalgia,false,15,1.0,h,setb,within_set
B-grief-d1-v1,B-loathing-d3-v1,grief,loathing,anger,nostalgia,false,15,1.0,h,setb,within_set
B-grief-d1-v1,B-amazement-d3-v1,grief,amazement,understanding,nostalgia,false,15,1.0,h,setb,within_set
B-grief-d1-v1,B-admiration-d3-v1,grief,admiration,pride,nostalgia,false,15,1.0,h,setb,within_set
B-grief-d1-v1,B-vigilance-d3-v1,grief,vigilance,calm,nostalgia,false,15,1.0,h,setb,within_set
B-terror-d1-v1,B-rage-d3-v1,terror,rage,guilt,surprise,false,15,1.0,h,setb,within_set
B-terror-d1-v1,B-grief-d3-v1,terror,grief,sadness,surprise,false,15,1.0,h,setb,within_set
B-terror-d1-v1,B-ecstasy-d3-v1,terror,ecstasy,surprise,surprise,false,15,1.0,h,setb,within_set
B-terror-d1-v1,B-loathing-d3-v1,terror,loathing,anger,surprise,false,15,1.0,h,setb,within_set
B-terror-d1-v1,B-amazement-d3-v1,terror,amazement,understanding,surprise,false,15,1.0,h,setb,within_set
B-terror-d1-v1,B-admiration-d3-v1,terror,admiration,pride,surprise,false,15,1.0,h,setb,within_set
B-terror-d1-v1,B-vigilance-d3-v1,terror,vigilance,calm,surprise,false,15,1.0,h,setb,within_set
B-ecstasy-d1-v1,B-rage-d3-v1,ecstasy,rage,guilt,grief,false,15,1.0,h,setb,within_set
B-ecstasy-d1-v1,B-grief-d3-v1,ecstasy,grief,sadness,grief,false,15,1.0,h,setb,within_set
B-ecstasy-d1-v1,B-terror-d3-v1,ecstasy,terror,fear,grief,false,15,1.0,h,setb,within_set
B-ecstasy-d1-v1,B-loathing-d3-v1,ecstasy,loathing,anger,grief,false,15,1.0,h,setb,within_set
B-ecstasy-d1-v1,B-amazement-d3-v1,ecstasy,amazement,understanding,grief,false,15,1.0,h,setb,within_set
B-ecstasy-d1-v1,B-admiration-d3-v1,ecstasy,admiration,pride,grief,false,15,1.0,h,setb,within_set
B-ecstasy-d1-v1,B-vigilance-d3-v1,ecstasy,vigilance,calm,grief,false,15,1.0,h,setb,within_set
B-loathing-d1-v1,B-rage-d3-v1,loathing,rage,guilt,satisfaction,false,15,1.0,h,setb,within_set
B-loathing-d1-v1,B-grief-d3-v1,loathing,grief,sadness,satisfaction,false,15,1.0,h,setb,within_set
B-loathing-d1-v1,B-terror-d3-v1,loathing,terror,fear,satisfaction,false,15,1.0,h,setb,within_set
B-loathing-d1-v1,B-ecstasy-d3-v1,loathing,ecstasy,surprise,satisfaction,false,15,1.0,h,setb,within_set
B-loathing-d1-v1,B-amazement-d3-v1,loathing,amazement,understanding,satisfaction,false,15,1.0,h,setb,within_set
B-loathing-d1-v1,B-admiration-d3-v1,loathing,admiration,pride,satisfaction,false,15,1.0,h,setb,within_set
B-loathing-d1-v1,B-vigilance-d3-v1,loathing,vigilance,calm,satisfaction,false,15,1.0,h,setb,within_set
B-amazement-d1-v1,B-rage-d3-v1,amazement,rage,guilt,awe,false,15,1.0,h,setb,within_set
B-amazement-d1-v1,B-grief-d3-v1,amazement,grief,sadness,awe,false,15,1.0,h,setb,within_set
B-amazement-d1-v1,B-terror-d3-v1,amazement,terror,fear,awe,false,15,1.0,h,setb,within_set
B-amazement-d1-v1,B-ecstasy-d3-v1,amazement,ecstasy,surprise,awe,false,15,1.0,h,setb,within_set
B-amazement-d1-v1,B-loathing-d3-v1,amazement,loathing,anger,awe,false,15,1.0,h,setb,within_set
B-amazement-d1-v1,B-admiration-d3-v1,amazement,admiration,pride,awe,false,15,1.0,h,setb,within_set
B-amazement-d1-v1,B-vigilance-d3-v1,amazement,vigilance,calm,awe,false,15,1.0,h,setb,within_set
B-admiration-d1-v1,B-rage-d3-v1,admiration,rage,guilt,pride,true,15,1.0,h,setb,within_set
B-admiration-d1-v1,B-grief-d3-v1,admiration,grief,sadness,pride,true,15,1.0,h,setb,within_set
B-admiration-d1-v1,B-terror-d3-v1,admiration,terror,fear,pride,true,15,1.0,h,setb,within_set
B-admiration-d1-v1,B-ecstasy-d3-v1,admiration,ecstasy,surprise,pride,true,15,1.0,h,setb,within_set
B-admiration-d1-v1,B-loathing-d3-v1,admiration,loathing,anger,pride,true,15,1.0,h,setb,within_set
B-admiration-d1-v1,B-amazement-d3-v1,admiration,amazement,understanding,pride,true,15,1.0,h,setb,within_set
B-admiration-d1-v1,B-vigilance-d3-v1,admiration,vigilance,calm,pride,true,15,1.0,h,setb,within_set
B-vigilance-d1-v1,B-rage-d3-v1,vigilance,rage,guilt,surprise,false,15,1.0,h,setb,within_set
B-vigilance-d1-v1,B-grief-d3-v1,vigilance,grief,sadness,surprise,false,15,1.0,h,setb,within_set
B-vigilance-d1-v1,B-terror-d3-v1,vigilance,terror,fear,surprise,false,15,1.0,h,setb,within_set
B-vigilance-d1-v1,B-ecstasy-d3-v1,vigilance,ecstasy,surprise,surprise,false,15,1.0,h,setb,within_set
B-vigilance-d1-v1,B-loathing-d3-v1,vigilance,loathing,anger,surprise,false,15,1.0,h,setb,within_set
B-vigilance-d1-v1,B-amazement-d3-v1,vigilance,amazement,understanding,surprise,false,15,1.0,h,setb,within_set
B-vigilance-d1-v1,B-admiration-d3-v1,vigilance,admiration,pride,surprise,false,15,1.0,h,setb,within_set
